CONT_NO,CONT_YYMM,MBR_NO,PLAN_ID,CALL_ID,STATUS,CALL_CAT,CRT_DATE,UPD_DATE,IS_COMPLAINT
CONT1008,202201,MBR001874,PLANB2,CALL197286,O,AP,2023-02-23,2023-03-18,0
CONT1008,202201,MBR001875,PLANB2,CALL638999,C,BP,2023-06-02,2023-06-27,0
CONT1008,202201,MBR001876,PLANB2,CALL333089,C,AC,2024-03-10,2024-03-12,0
CONT1008,202201,MBR001876,PLANB2,CALL759462,O,BC,2024-06-17,2024-06-17,0
CONT1008,202201,MBR001877,PLANB2,CALL403462,C,BP,2022-12-19,2023-01-05,0
CONT1008,202201,MBR001877,PLANB2,CALL747343,O,BP,2024-02-16,2024-02-18,0
CONT1008,202201,MBR001878,PLANB2,CALL183202,W,BP,2024-01-30,2024-02-12,0
CONT1008,202201,MBR001879,PLANB2,CALL689680,W,AC,2024-01-06,2024-01-20,1
CONT1008,202201,MBR001879,PLANB2,CALL691865,C,XC,2022-02-18,2022-02-28,0
CONT1008,202201,MBR001880,PLANB2,CALL950589,O,VP,2022-06-25,2022-07-20,0
CONT1008,202201,MBR001880,PLANB2,CALL111557,O,BC,2024-03-21,2024-04-08,0
CONT1008,202201,MBR001880,PLANB2,CALL478289,C,BC,2023-10-21,2023-11-12,1
CONT1008,202201,MBR001881,PLANB2,CALL992172,O,BC,2024-05-31,2024-06-16,0
CONT1008,202201,MBR001882,PLANB2,CALL671918,C,XP,2023-07-10,2023-08-01,0
CONT1008,202201,MBR001884,PLANB2,CALL912316,C,MT,2023-06-28,2023-07-18,0
CONT1008,202201,MBR001890,PLANB2,CALL237128,W,XP,2024-07-23,2024-08-08,0
CONT1008,202201,MBR001890,PLANB2,CALL302211,O,BC,2022-01-26,2022-02-19,0
CONT1008,202201,MBR001891,PLANB2,CALL590968,O,XP,2024-07-23,2024-08-15,1
CONT1008,202201,MBR001891,PLANB2,CALL118715,C,VP,2024-06-27,2024-06-30,0
CONT1008,202201,MBR001891,PLANB2,CALL927068,C,MT,2024-02-10,2024-03-10,1
CONT1008,202201,MBR001894,PLANB2,CALL971880,C,BC,2024-04-22,2024-05-15,0
CONT1008,202201,MBR001895,PLANB2,CALL643514,O,BC,2022-05-17,2022-05-29,0
CONT1008,202201,MBR001897,PLANB2,CALL737515,W,AC,2024-07-25,2024-08-19,0
CONT1008,202201,MBR001898,PLANB2,CALL144649,O,PR,2024-01-27,2024-01-27,1
CONT1008,202201,MBR001898,PLANB2,CALL328669,O,XC,2024-10-29,2024-11-19,0
CONT1008,202201,MBR001900,PLANB2,CALL695247,O,VP,2024-11-18,2024-12-03,0
CONT1008,202201,MBR001901,PLANB2,CALL595033,C,XC,2024-07-08,2024-07-28,0
CONT1008,202201,MBR001902,PLANB2,CALL747826,W,MT,2023-04-13,2023-04-28,0
CONT1008,202201,MBR001902,PLANB2,CALL931867,W,MT,2023-02-15,2023-02-23,0
CONT1008,202201,MBR001902,PLANB2,CALL218561,O,PR,2023-04-19,2023-05-06,0
CONT1008,202201,MBR001905,PLANB2,CALL968884,W,MT,2024-02-03,2024-02-21,0
CONT1008,202201,MBR001907,PLANB2,CALL439467,O,BC,2024-08-17,2024-09-08,1
CONT1008,202201,MBR001909,PLANB2,CALL499608,W,PR,2022-10-01,2022-10-26,0
CONT1008,202201,MBR001911,PLANB2,CALL330296,W,MT,2023-06-03,2023-07-01,1
CONT1008,202201,MBR001911,PLANB2,CALL150287,C,BC,2022-08-12,2022-08-23,1
CONT1008,202201,MBR001912,PLANB2,CALL427811,C,AC,2024-03-11,2024-03-14,1
CONT1008,202201,MBR001912,PLANB2,CALL222935,W,AR,2023-04-28,2023-05-15,1
CONT1008,202201,MBR001912,PLANB2,CALL735580,O,BC,2022-04-28,2022-05-15,0
CONT1008,202201,MBR001912,PLANB2,CALL300551,W,XP,2023-06-04,2023-06-10,0
CONT1008,202201,MBR001913,PLANB2,CALL825458,C,BC,2023-08-22,2023-08-23,1
CONT1008,202201,MBR001913,PLANB2,CALL137096,C,AR,2024-02-23,2024-02-28,0
CONT1008,202201,MBR001915,PLANB2,CALL541975,O,VP,2022-08-18,2022-09-09,0
CONT1008,202201,MBR001918,PLANB2,CALL387600,W,VP,2022-05-05,2022-05-25,0
CONT1008,202201,MBR001920,PLANB2,CALL100907,C,AR,2022-07-03,2022-08-01,1
CONT1008,202201,MBR001922,PLANB2,CALL288004,W,MT,2023-05-08,2023-05-24,0
CONT1008,202201,MBR001922,PLANB2,CALL804074,O,XC,2022-01-29,2022-02-05,0
CONT1008,202201,MBR001923,PLANB2,CALL671638,W,VP,2022-04-21,2022-05-15,0
CONT1008,202201,MBR001924,PLANB2,CALL108647,C,BP,2023-08-04,2023-08-22,0
CONT1008,202201,MBR001924,PLANB2,CALL457717,O,XP,2024-07-20,2024-08-11,0
CONT1008,202201,MBR001924,PLANB2,CALL181569,C,MT,2024-10-07,2024-10-25,1
CONT1008,202201,MBR001926,PLANB2,CALL536046,C,AC,2023-09-25,2023-10-11,0
CONT1008,202201,MBR001929,PLANB2,CALL112453,C,BC,2024-11-11,2024-11-24,0
CONT1008,202201,MBR001929,PLANB2,CALL149000,C,MT,2022-04-27,2022-05-03,0
CONT1008,202201,MBR001930,PLANB2,CALL551435,W,AC,2022-12-04,2022-12-28,0
CONT1008,202201,MBR001932,PLANB2,CALL190696,C,XP,2022-09-14,2022-10-10,0
CONT1008,202201,MBR001932,PLANB2,CALL189931,W,BC,2023-03-25,2023-04-21,0
CONT1008,202201,MBR001935,PLANB2,CALL622786,O,AC,2022-06-18,2022-07-10,0
CONT1008,202201,MBR001936,PLANB2,CALL479152,O,BP,2023-08-27,2023-08-29,0
CONT1008,202201,MBR001936,PLANB2,CALL428435,C,PR,2023-11-18,2023-12-17,0
CONT1008,202201,MBR001937,PLANB2,CALL743744,C,AR,2022-12-03,2022-12-16,0
CONT1008,202201,MBR001939,PLANB2,CALL372891,O,PR,2024-11-17,2024-12-13,1
CONT1008,202201,MBR001940,PLANB2,CALL457823,O,XP,2024-09-16,2024-10-04,0
CONT1009,202201,MBR001941,PLANB3,CALL425437,O,VP,2024-07-02,2024-07-07,0
CONT1009,202201,MBR001944,PLANB3,CALL119540,O,AC,2024-02-06,2024-03-05,0
CONT1009,202201,MBR001944,PLANB3,CALL345433,O,PR,2022-02-22,2022-03-23,0
CONT1009,202201,MBR001946,PLANB3,CALL428448,O,AC,2023-07-25,2023-08-16,0
CONT1009,202201,MBR001948,PLANB3,CALL432261,W,BP,2024-07-22,2024-08-15,0
CONT1009,202201,MBR001950,PLANB3,CALL679001,W,AP,2024-10-21,2024-11-09,0
CONT1009,202201,MBR001951,PLANB3,CALL565885,O,AR,2023-10-25,2023-11-03,0
CONT1009,202201,MBR001951,PLANB3,CALL927200,W,BP,2022-05-05,2022-05-15,0
CONT1009,202201,MBR001953,PLANB3,CALL612718,O,AR,2023-11-16,2023-12-02,1
CONT1009,202201,MBR001953,PLANB3,CALL795189,O,BP,2022-11-08,2022-11-10,0
CONT1009,202201,MBR001954,PLANB3,CALL227365,O,AR,2022-02-12,2022-03-10,0
CONT1009,202201,MBR001956,PLANB3,CALL493740,W,AC,2024-05-25,2024-06-11,1
CONT1009,202201,MBR001956,PLANB3,CALL431987,C,VP,2024-05-08,2024-05-10,0
CONT1009,202201,MBR001956,PLANB3,CALL671309,O,XP,2024-11-17,2024-11-22,0
CONT1009,202201,MBR001956,PLANB3,CALL843869,O,MT,2022-10-29,2022-11-06,0
CONT1009,202201,MBR001958,PLANB3,CALL358719,C,PR,2023-04-18,2023-04-18,0
CONT1009,202201,MBR001958,PLANB3,CALL706738,O,AR,2022-12-28,2023-01-13,0
CONT1009,202201,MBR001960,PLANB3,CALL621749,O,AR,2024-04-23,2024-05-12,0
CONT1009,202201,MBR001961,PLANB3,CALL815888,W,AP,2022-11-08,2022-11-26,0
CONT1009,202201,MBR001961,PLANB3,CALL927942,W,AC,2022-11-18,2022-11-23,1
CONT1009,202201,MBR001962,PLANB3,CALL602428,W,BC,2024-05-30,2024-06-27,0
CONT1009,202201,MBR001963,PLANB3,CALL407239,W,BC,2023-10-14,2023-10-15,0
CONT1009,202201,MBR001964,PLANB3,CALL488142,W,XP,2024-11-05,2024-11-12,0
CONT1009,202201,MBR001964,PLANB3,CALL756643,W,MT,2024-06-03,2024-06-16,0
CONT1009,202201,MBR001964,PLANB3,CALL677040,W,AC,2023-03-04,2023-03-31,0
CONT1009,202201,MBR001965,PLANB3,CALL652303,C,XC,2022-01-23,2022-02-13,0
CONT1009,202201,MBR001965,PLANB3,CALL897505,W,BC,2022-04-27,2022-05-23,0
CONT1009,202201,MBR001965,PLANB3,CALL179899,O,XP,2023-11-07,2023-11-09,0
CONT1009,202201,MBR001967,PLANB3,CALL265815,W,BP,2022-08-20,2022-09-18,0
CONT1009,202201,MBR001967,PLANB3,CALL735796,C,BP,2024-05-04,2024-05-04,0
CONT1009,202201,MBR001968,PLANB3,CALL521827,W,AC,2022-05-30,2022-06-22,0
CONT1009,202201,MBR001969,PLANB3,CALL663747,C,BC,2024-05-27,2024-06-18,0
CONT1009,202201,MBR001970,PLANB3,CALL437416,W,PR,2023-09-25,2023-10-12,0
CONT1009,202201,MBR001971,PLANB3,CALL871964,C,VP,2024-10-27,2024-11-07,0
CONT1009,202201,MBR001973,PLANB3,CALL932846,W,XC,2024-02-10,2024-02-29,0
CONT1009,202201,MBR001974,PLANB3,CALL755316,W,PR,2023-02-23,2023-03-02,1
CONT1009,202201,MBR001975,PLANB3,CALL400536,W,BP,2023-11-15,2023-11-17,0
CONT1009,202201,MBR001976,PLANB3,CALL571821,C,BC,2022-02-24,2022-03-14,0
CONT1009,202201,MBR001977,PLANB3,CALL994328,O,VP,2024-10-01,2024-10-26,1
CONT1009,202201,MBR001977,PLANB3,CALL962767,C,VP,2024-05-04,2024-05-19,0
CONT1009,202201,MBR001978,PLANB3,CALL729750,O,AP,2023-11-05,2023-11-06,1
CONT1009,202201,MBR001978,PLANB3,CALL289744,O,AP,2024-11-13,2024-11-22,1
CONT1009,202201,MBR001979,PLANB3,CALL489533,W,AC,2022-03-08,2022-03-08,0
CONT1009,202201,MBR001980,PLANB3,CALL792865,O,BP,2023-08-24,2023-09-15,0
CONT1009,202201,MBR001980,PLANB3,CALL958382,O,AP,2024-08-19,2024-09-02,0
CONT1009,202201,MBR001981,PLANB3,CALL105543,O,BP,2022-03-19,2022-03-23,0
CONT1009,202201,MBR001982,PLANB3,CALL741715,O,PR,2022-07-15,2022-08-09,0
CONT1009,202201,MBR001983,PLANB3,CALL674823,O,VP,2023-09-11,2023-09-15,1
CONT1009,202201,MBR001984,PLANB3,CALL162437,W,VP,2023-09-30,2023-10-02,0
CONT1009,202201,MBR001985,PLANB3,CALL841529,C,MT,2024-01-11,2024-01-29,0
CONT1009,202201,MBR001986,PLANB3,CALL633775,O,AC,2024-09-18,2024-09-26,0
CONT1009,202201,MBR001988,PLANB3,CALL281612,C,BC,2023-07-08,2023-07-16,0
CONT1009,202201,MBR001989,PLANB3,CALL779736,O,BP,2024-05-21,2024-06-14,0
CONT1009,202201,MBR001990,PLANB3,CALL515061,C,XC,2023-10-29,2023-11-05,0
CONT1009,202201,MBR001991,PLANB3,CALL475963,W,BC,2022-05-20,2022-05-20,1
CONT1009,202201,MBR001992,PLANB3,CALL965643,C,BC,2024-07-11,2024-07-29,0
CONT1009,202201,MBR001992,PLANB3,CALL630466,W,XC,2023-03-19,2023-03-19,0
CONT1009,202201,MBR001993,PLANB3,CALL725380,W,BC,2023-07-10,2023-07-30,0
CONT1009,202201,MBR001997,PLANB3,CALL897370,W,XC,2024-09-27,2024-10-23,1
CONT1009,202201,MBR001998,PLANB3,CALL627112,O,AP,2023-03-20,2023-04-03,1
CONT1009,202201,MBR002000,PLANB3,CALL952638,W,VP,2023-03-01,2023-03-16,0
CONT1009,202201,MBR002000,PLANB3,CALL187075,O,XP,2023-10-12,2023-10-19,0
CONT1009,202201,MBR002001,PLANB3,CALL630016,O,BP,2024-08-11,2024-08-22,0
CONT1009,202201,MBR002003,PLANB3,CALL861525,W,BP,2022-05-04,2022-05-14,0
CONT1009,202201,MBR002008,PLANB3,CALL312530,O,VP,2023-02-27,2023-03-22,1
CONT1009,202201,MBR002008,PLANB3,CALL405782,C,XP,2022-05-13,2022-05-22,1
CONT1009,202201,MBR002010,PLANB3,CALL688591,C,BP,2023-07-20,2023-07-23,0
CONT1009,202201,MBR002011,PLANB3,CALL961890,O,BP,2023-02-22,2023-03-22,0
CONT1009,202201,MBR002012,PLANB3,CALL394526,O,AC,2023-08-30,2023-09-06,1
CONT1009,202201,MBR002013,PLANB3,CALL469874,O,BP,2024-06-03,2024-06-27,0
CONT1009,202201,MBR002015,PLANB3,CALL552323,O,BP,2022-08-30,2022-09-22,0
CONT1009,202201,MBR002015,PLANB3,CALL768055,W,VP,2024-07-09,2024-07-17,0
CONT1009,202201,MBR002015,PLANB3,CALL476447,O,AP,2023-09-25,2023-10-19,0
CONT1009,202201,MBR002016,PLANB3,CALL902354,W,MT,2023-09-26,2023-10-13,0
CONT1009,202201,MBR002017,PLANB3,CALL455829,O,BP,2024-02-12,2024-03-02,0
CONT1009,202201,MBR002017,PLANB3,CALL758040,O,AR,2022-11-26,2022-12-17,0
CONT1009,202201,MBR002018,PLANB3,CALL721264,W,XP,2023-11-11,2023-12-01,1
CONT1009,202201,MBR002019,PLANB3,CALL820562,W,AC,2024-04-28,2024-05-26,0
CONT1009,202201,MBR002019,PLANB3,CALL400278,O,AP,2024-04-25,2024-05-14,1
CONT1009,202201,MBR002019,PLANB3,CALL842397,W,XP,2022-04-21,2022-05-17,0
CONT1009,202201,MBR002020,PLANB3,CALL529320,C,AC,2022-07-31,2022-08-22,0
CONT1009,202201,MBR002020,PLANB3,CALL159730,C,BC,2023-11-24,2023-12-12,0
CONT1009,202201,MBR002022,PLANB3,CALL337851,C,AR,2023-06-07,2023-07-05,1
CONT1009,202201,MBR002022,PLANB3,CALL577553,C,BP,2023-04-05,2023-04-09,0
CONT1009,202201,MBR002024,PLANB3,CALL805887,C,PR,2023-10-09,2023-11-04,0
CONT1009,202201,MBR002024,PLANB3,CALL600485,C,BC,2024-12-03,2024-12-14,1
CONT1009,202201,MBR002024,PLANB3,CALL929897,O,XC,2024-06-30,2024-07-01,0
CONT1009,202201,MBR002024,PLANB3,CALL342852,C,XC,2024-12-23,2024-12-27,0
CONT1009,202201,MBR002027,PLANB3,CALL582165,W,AR,2024-02-22,2024-03-12,0
CONT1009,202201,MBR002027,PLANB3,CALL601695,W,AR,2023-10-30,2023-11-12,0
CONT1009,202201,MBR002027,PLANB3,CALL923350,O,BC,2022-11-19,2022-11-21,1
CONT1009,202201,MBR002028,PLANB3,CALL596024,O,XC,2022-05-19,2022-06-11,0
CONT1009,202201,MBR002028,PLANB3,CALL355100,O,AC,2022-01-01,2022-01-09,0
CONT1009,202201,MBR002028,PLANB3,CALL926188,O,AP,2023-09-24,2023-10-05,1
CONT1009,202201,MBR002029,PLANB3,CALL591250,O,AC,2022-12-28,2023-01-19,0
CONT1009,202201,MBR002029,PLANB3,CALL558441,W,PR,2023-10-31,2023-11-15,0
CONT1009,202201,MBR002029,PLANB3,CALL491934,W,AP,2023-05-08,2023-05-15,1
CONT1009,202201,MBR002030,PLANB3,CALL483808,C,MT,2022-12-26,2023-01-05,0
CONT1009,202201,MBR002031,PLANB3,CALL462391,W,XP,2023-12-20,2024-01-17,0
CONT1009,202201,MBR002032,PLANB3,CALL770895,O,VP,2023-09-12,2023-09-25,0
CONT1009,202201,MBR002034,PLANB3,CALL606984,C,BP,2022-12-18,2022-12-29,0
CONT1009,202201,MBR002034,PLANB3,CALL853421,W,PR,2023-10-19,2023-11-12,0
CONT1009,202201,MBR002036,PLANB3,CALL125723,O,VP,2024-06-21,2024-07-04,0
CONT1009,202201,MBR002037,PLANB3,CALL674899,C,XP,2024-11-17,2024-12-05,0
CONT1009,202201,MBR002037,PLANB3,CALL620383,C,XP,2023-01-14,2023-02-03,0
CONT1009,202201,MBR002040,PLANB3,CALL947585,W,MT,2024-11-21,2024-11-30,1
CONT1009,202201,MBR002041,PLANB3,CALL415649,W,XC,2022-11-30,2022-12-26,0
CONT1009,202201,MBR002041,PLANB3,CALL922848,O,XP,2022-09-25,2022-10-16,0
CONT1009,202201,MBR002042,PLANB3,CALL897305,W,XC,2022-08-28,2022-09-15,0
CONT1009,202201,MBR002042,PLANB3,CALL772737,O,AC,2023-07-18,2023-08-03,0
CONT1009,202201,MBR002043,PLANB3,CALL885669,O,PR,2024-04-17,2024-05-06,0
CONT1009,202201,MBR002044,PLANB3,CALL389898,O,AC,2024-05-10,2024-06-05,0
CONT1009,202201,MBR002046,PLANB3,CALL669334,O,VP,2024-12-05,2024-12-24,0
CONT1009,202201,MBR002047,PLANB3,CALL805571,O,BP,2022-04-09,2022-04-29,0
CONT1009,202201,MBR002047,PLANB3,CALL834833,W,MT,2023-06-08,2023-07-02,0
CONT1009,202201,MBR002048,PLANB3,CALL607923,O,AC,2023-09-21,2023-10-13,0
CONT1009,202201,MBR002048,PLANB3,CALL221977,C,VP,2023-09-16,2023-09-26,1
CONT1009,202201,MBR002049,PLANB3,CALL860521,C,AR,2024-12-23,2025-01-16,0
CONT1009,202201,MBR002051,PLANB3,CALL189840,W,XC,2024-05-05,2024-05-19,0
CONT1009,202201,MBR002052,PLANB3,CALL372245,W,AR,2023-10-25,2023-11-04,0
CONT1009,202201,MBR002053,PLANB3,CALL573380,O,XC,2023-01-09,2023-01-30,0
CONT1009,202201,MBR002054,PLANB3,CALL202735,O,MT,2024-10-31,2024-10-31,0
CONT1009,202201,MBR002055,PLANB3,CALL946947,C,BC,2024-10-24,2024-11-11,0
CONT1009,202201,MBR002055,PLANB3,CALL855410,O,PR,2023-12-02,2023-12-19,0
CONT1009,202201,MBR002056,PLANB3,CALL957618,O,AP,2022-02-14,2022-03-13,0
CONT1009,202201,MBR002058,PLANB3,CALL376589,C,VP,2023-07-22,2023-08-07,1
CONT1009,202201,MBR002058,PLANB3,CALL253388,W,XP,2022-07-04,2022-07-06,0
CONT1009,202201,MBR002058,PLANB3,CALL767745,O,XP,2023-01-10,2023-01-11,0
CONT1009,202201,MBR002060,PLANB3,CALL318021,C,PR,2023-08-06,2023-08-26,0
CONT1009,202201,MBR002061,PLANB3,CALL161056,C,VP,2022-04-22,2022-05-21,0
CONT1009,202201,MBR002062,PLANB3,CALL292570,O,AR,2022-11-23,2022-12-08,1
CONT1009,202201,MBR002063,PLANB3,CALL271602,W,PR,2023-09-25,2023-10-11,0
CONT1009,202201,MBR002063,PLANB3,CALL523094,W,AP,2023-12-10,2023-12-16,0
CONT1009,202201,MBR002064,PLANB3,CALL972590,O,AC,2023-12-30,2024-01-06,0
CONT1009,202201,MBR002067,PLANB3,CALL996019,O,AP,2022-06-19,2022-06-20,0
CONT1009,202201,MBR002067,PLANB3,CALL368920,W,AC,2024-07-11,2024-07-31,0
CONT1009,202201,MBR002069,PLANB3,CALL356121,C,XC,2023-12-09,2023-12-15,0
CONT1009,202201,MBR002069,PLANB3,CALL606568,O,PR,2022-10-17,2022-10-19,0
CONT1009,202201,MBR002069,PLANB3,CALL324846,O,AC,2024-05-20,2024-06-08,0
CONT1009,202201,MBR002071,PLANB3,CALL115120,W,AP,2023-03-19,2023-03-22,1
CONT1009,202201,MBR002072,PLANB3,CALL373058,C,MT,2023-02-09,2023-02-25,0
CONT1009,202201,MBR002072,PLANB3,CALL105301,C,MT,2024-09-03,2024-09-27,0
CONT1009,202201,MBR002073,PLANB3,CALL420877,W,AC,2023-06-10,2023-06-24,0
CONT1009,202201,MBR002073,PLANB3,CALL124527,C,BC,2022-04-02,2022-04-05,0
CONT1009,202201,MBR002074,PLANB3,CALL197674,W,BP,2023-12-01,2023-12-29,0
CONT1009,202201,MBR002075,PLANB3,CALL465314,C,AC,2024-03-31,2024-04-04,0
CONT1009,202201,MBR002076,PLANB3,CALL103919,O,VP,2023-02-23,2023-02-27,0
CONT1009,202201,MBR002076,PLANB3,CALL541464,C,BC,2024-01-04,2024-01-14,0
CONT1009,202201,MBR002080,PLANB3,CALL107274,C,AP,2022-04-26,2022-05-02,0
CONT1009,202201,MBR002081,PLANB3,CALL744110,O,MT,2022-09-27,2022-10-08,0
CONT1009,202201,MBR002081,PLANB3,CALL697817,C,PR,2024-08-04,2024-08-25,0
CONT1009,202201,MBR002081,PLANB3,CALL561480,O,AR,2023-12-03,2023-12-20,1
CONT1009,202201,MBR002082,PLANB3,CALL394970,O,PR,2022-04-25,2022-05-12,0
CONT1009,202201,MBR002082,PLANB3,CALL148515,W,XP,2022-04-09,2022-05-04,0
CONT1009,202201,MBR002084,PLANB3,CALL662058,C,PR,2024-03-14,2024-04-05,0
CONT1009,202201,MBR002086,PLANB3,CALL819173,C,XP,2022-01-07,2022-01-25,0
CONT1009,202201,MBR002088,PLANB3,CALL701594,W,AR,2022-03-13,2022-03-16,0
CONT1009,202201,MBR002090,PLANB3,CALL514444,C,PR,2023-05-13,2023-05-16,1
CONT1009,202201,MBR002090,PLANB3,CALL204207,C,PR,2023-03-03,2023-03-12,1
CONT1009,202201,MBR002091,PLANB3,CALL876471,W,PR,2023-04-23,2023-04-28,0
CONT1009,202201,MBR002091,PLANB3,CALL359757,W,PR,2024-07-22,2024-08-14,1
CONT1009,202201,MBR002091,PLANB3,CALL877119,W,BP,2022-05-14,2022-05-28,0
CONT1010,202201,MBR002095,PLANB5,CALL466347,W,BP,2023-12-11,2023-12-16,0
CONT1010,202201,MBR002096,PLANB5,CALL149391,W,VP,2024-04-20,2024-04-26,0
CONT1010,202201,MBR002097,PLANB5,CALL106499,W,XP,2022-09-27,2022-10-04,0
CONT1010,202201,MBR002098,PLANB5,CALL715207,C,VP,2022-09-18,2022-10-13,0
CONT1010,202201,MBR002098,PLANB5,CALL559517,W,BC,2024-08-25,2024-09-20,0
CONT1010,202201,MBR002098,PLANB5,CALL614551,O,XC,2024-03-18,2024-04-11,0
CONT1010,202201,MBR002098,PLANB5,CALL313425,C,PR,2023-08-06,2023-08-13,0
CONT1010,202201,MBR002100,PLANB5,CALL582661,O,VP,2022-12-31,2023-01-02,0
CONT1010,202201,MBR002103,PLANB5,CALL423160,O,AR,2023-08-24,2023-09-03,0
CONT1010,202201,MBR002103,PLANB5,CALL874053,W,PR,2024-03-19,2024-04-12,0
CONT1010,202201,MBR002104,PLANB5,CALL797493,W,PR,2024-07-08,2024-07-26,0
CONT1010,202201,MBR002105,PLANB5,CALL873025,O,AC,2024-10-20,2024-10-26,0
CONT1010,202201,MBR002106,PLANB5,CALL833214,C,AP,2024-03-21,2024-04-14,0
CONT1010,202201,MBR002107,PLANB5,CALL257155,W,AR,2024-09-19,2024-09-25,0
CONT1010,202201,MBR002108,PLANB5,CALL503253,C,AR,2023-03-21,2023-04-10,0
CONT1010,202201,MBR002108,PLANB5,CALL797711,O,XP,2024-03-13,2024-03-20,0
CONT1010,202201,MBR002109,PLANB5,CALL931179,C,BP,2022-12-30,2023-01-24,1
CONT1010,202201,MBR002109,PLANB5,CALL455299,W,AR,2023-07-03,2023-07-13,0
CONT1010,202201,MBR002109,PLANB5,CALL579972,W,MT,2024-09-30,2024-10-01,1
CONT1010,202201,MBR002109,PLANB5,CALL567324,W,BP,2023-09-08,2023-09-23,0
CONT1010,202201,MBR002110,PLANB5,CALL465450,O,BP,2023-10-24,2023-11-22,1
CONT1010,202201,MBR002111,PLANB5,CALL880599,O,BP,2023-11-16,2023-12-03,0
CONT1010,202201,MBR002112,PLANB5,CALL497645,O,XP,2023-05-31,2023-06-03,0
CONT1010,202201,MBR002112,PLANB5,CALL326763,W,BP,2022-03-28,2022-04-10,0
CONT1010,202201,MBR002112,PLANB5,CALL560329,C,VP,2022-11-10,2022-11-24,1
CONT1010,202201,MBR002113,PLANB5,CALL567017,O,XC,2023-07-06,2023-08-04,0
CONT1010,202201,MBR002116,PLANB5,CALL136850,O,AR,2022-05-19,2022-06-17,0
CONT1010,202201,MBR002116,PLANB5,CALL861661,C,PR,2024-06-24,2024-07-16,0
CONT1010,202201,MBR002118,PLANB5,CALL740776,W,BP,2023-04-10,2023-05-05,0
CONT1010,202201,MBR002122,PLANB5,CALL367661,O,VP,2023-11-27,2023-12-18,0
CONT1010,202201,MBR002123,PLANB5,CALL160048,O,PR,2022-06-08,2022-06-12,1
CONT1010,202201,MBR002125,PLANB5,CALL236010,W,AP,2024-06-05,2024-06-16,0
CONT1010,202201,MBR002126,PLANB5,CALL142718,C,BC,2023-08-27,2023-09-10,0
CONT1010,202201,MBR002126,PLANB5,CALL862158,W,MT,2022-12-23,2023-01-10,0
CONT1010,202201,MBR002127,PLANB5,CALL198334,W,VP,2022-04-04,2022-04-29,0
CONT1010,202201,MBR002129,PLANB5,CALL790742,O,BC,2023-02-15,2023-03-06,0
CONT1010,202201,MBR002131,PLANB5,CALL446415,C,AR,2023-07-08,2023-07-27,0
CONT1010,202201,MBR002132,PLANB5,CALL869631,W,MT,2023-11-24,2023-12-06,0
CONT1010,202201,MBR002132,PLANB5,CALL858946,C,AC,2022-10-23,2022-11-21,0
CONT1010,202201,MBR002134,PLANB5,CALL722460,W,PR,2022-10-05,2022-10-29,0
CONT1010,202201,MBR002135,PLANB5,CALL130536,C,PR,2022-06-30,2022-07-02,0
CONT1010,202201,MBR002135,PLANB5,CALL553638,W,BC,2022-07-27,2022-08-18,0
CONT1010,202201,MBR002137,PLANB5,CALL257288,O,VP,2024-02-13,2024-03-10,0
CONT1010,202201,MBR002139,PLANB5,CALL335744,C,XP,2022-02-11,2022-02-16,0
CONT1010,202201,MBR002140,PLANB5,CALL758872,C,XC,2023-08-15,2023-08-29,0
CONT1010,202201,MBR002143,PLANB5,CALL170206,O,BP,2023-04-14,2023-05-01,0
CONT1010,202201,MBR002144,PLANB5,CALL817510,W,AR,2022-01-29,2022-02-01,0
CONT1010,202201,MBR002145,PLANB5,CALL275205,W,XP,2023-01-01,2023-01-24,0
CONT1010,202201,MBR002146,PLANB5,CALL359768,O,PR,2022-04-14,2022-05-01,0
CONT1010,202201,MBR002149,PLANB5,CALL207249,O,VP,2022-04-23,2022-05-16,0
CONT1010,202201,MBR002150,PLANB5,CALL933867,W,PR,2022-04-29,2022-04-29,0
CONT1010,202201,MBR002150,PLANB5,CALL525303,O,BP,2023-10-29,2023-11-21,0
CONT1010,202201,MBR002151,PLANB5,CALL557389,O,VP,2023-04-28,2023-05-15,1
CONT1010,202201,MBR002152,PLANB5,CALL234450,O,BP,2024-01-17,2024-01-31,0
CONT1010,202201,MBR002152,PLANB5,CALL702475,C,AR,2023-11-26,2023-12-24,0
CONT1010,202201,MBR002153,PLANB5,CALL843854,W,AR,2024-10-14,2024-10-20,0
CONT1010,202201,MBR002154,PLANB5,CALL319612,C,AR,2024-07-27,2024-08-06,1
CONT1010,202201,MBR002154,PLANB5,CALL397415,C,BP,2023-11-17,2023-12-16,0
CONT1010,202201,MBR002155,PLANB5,CALL426644,C,BP,2022-12-29,2023-01-08,0
CONT1010,202201,MBR002157,PLANB5,CALL935433,W,AC,2022-05-27,2022-05-30,0
CONT1010,202201,MBR002158,PLANB5,CALL300307,O,XC,2023-08-27,2023-09-08,0
CONT1010,202201,MBR002158,PLANB5,CALL163138,O,MT,2023-02-23,2023-03-22,0
CONT1010,202201,MBR002159,PLANB5,CALL377958,O,MT,2022-05-12,2022-05-27,1
CONT1010,202201,MBR002161,PLANB5,CALL972505,C,XC,2024-04-30,2024-05-17,0
CONT1010,202201,MBR002161,PLANB5,CALL287377,C,PR,2023-03-23,2023-04-18,0
CONT1010,202201,MBR002161,PLANB5,CALL905761,O,XP,2024-09-21,2024-10-08,1
